5060193	ID:2	59
5060558	ID:2	58
5060919	ID:2	60
5061273	ID:2	61
5061632	ID:2	62
5061995	ID:2	59
5062360	ID:2	58
5062720	ID:2	60
5063074	ID:2	61
5063434	ID:2	62
5063796	ID:2	59
5064162	ID:2	58
5064522	ID:2	60
5064876	ID:2	61
5065236	ID:2	62
5065598	ID:2	59
5065963	ID:2	58
5066579	ID:2	23
5066935	ID:2	59
5067306	ID:2	89
5068010	ID:2	89
5068317	ID:2	38
5068683	ID:2	39
5069121	ID:2	66
5069583	ID:2	41
5069961	ID:2	38
5070327	ID:2	39
5070701	ID:2	38
5470250	ID:2	89
5470646	ID:2	88
5471424	ID:2	89
5471744	ID:2	0
5472100	ID:2	1
5472521	ID:2	60
5472874	ID:2	61
5473143	ID:2	3
5473508	ID:2	58
5473785	ID:2	4
5474172	ID:2	60
5474525	ID:2	61
5474885	ID:2	62
5475153	ID:2	5
5475411	ID:2	6
5475765	ID:2	59
5476131	ID:2	58
5476492	ID:2	60
5476845	ID:2	61
5477206	ID:2	62
5477567	ID:2	59
5477932	ID:2	58
5478294	ID:2	60
5478647	ID:2	61
5479008	ID:2	62
5479369	ID:2	59
5479734	ID:2	58
5480096	ID:2	60
5480449	ID:2	61
5480810	ID:2	59
5481175	ID:2	58
5481451	ID:2	7
5481832	ID:2	60
5482184	ID:2	61
5482545	ID:2	62
5482811	ID:2	8
5483068	ID:2	9
5483422	ID:2	59
5483788	ID:2	58
5484150	ID:2	60
5484502	ID:2	61
5484863	ID:2	62
5485224	ID:2	59
5485589	ID:2	58
5485951	ID:2	60
5486304	ID:2	61
5486665	ID:2	62
5487026	ID:2	59
5487391	ID:2	58
5487753	ID:2	60
5488106	ID:2	61
5488467	ID:2	62
5488828	ID:2	59
5489193	ID:2	58
5489555	ID:2	60
5489908	ID:2	61
5490268	ID:2	62
5490629	ID:2	59
5490995	ID:2	58
5491357	ID:2	60
5491709	ID:2	61
5492070	ID:2	62
5492431	ID:2	59
5492796	ID:2	58
5493158	ID:2	60
5493511	ID:2	61
5493872	ID:2	62
5494233	ID:2	59
5494598	ID:2	58
5494960	ID:2	60
5495313	ID:2	61
5495674	ID:2	62
5496035	ID:2	59
5496400	ID:2	58
5496762	ID:2	60
5497115	ID:2	61
5497475	ID:2	62
5497836	ID:2	59
5498202	ID:2	58
5498564	ID:2	60
5498916	ID:2	61
5499277	ID:2	62
5499638	ID:2	59
5500003	ID:2	58
5500365	ID:2	60
5500718	ID:2	61
5501079	ID:2	62
5501440	ID:2	59
5501805	ID:2	58
5502167	ID:2	60
5502520	ID:2	61
5502881	ID:2	62
5503242	ID:2	59
5503607	ID:2	58
5503969	ID:2	60
5504322	ID:2	61
5504682	ID:2	62
5505043	ID:2	59
5505409	ID:2	58
5505771	ID:2	60
5506123	ID:2	61
5506484	ID:2	62
5506845	ID:2	59
5507210	ID:2	58
5507572	ID:2	60
5507925	ID:2	61
5508286	ID:2	59
5508652	ID:2	58
5509025	ID:2	10
5509510	ID:2	11
5509864	ID:2	59
5510250	ID:2	39
5511544	ID:2	110
5512001	ID:2	111
5512914	ID:2	49
5513282	ID:2	50
5513635	ID:2	51
5514132	ID:2	52
5515022	ID:2	100
5515489	ID:2	101
5515849	ID:2	53
5516201	ID:2	54
5516551	ID:2	40
5516926	ID:2	49
5517294	ID:2	50
5517647	ID:2	51
5518144	ID:2	52
5518743	ID:2	53
5519095	ID:2	54
5519470	ID:2	41
5519895	ID:2	48
5520274	ID:2	55
5520631	ID:2	38
5520998	ID:2	39
5521366	ID:2	91
5521931	ID:2	21
5522347	ID:2	60
5522701	ID:2	61
5523061	ID:2	62
5523431	ID:2	58
5523791	ID:2	60
5524145	ID:2	61
5524505	ID:2	62
5524867	ID:2	59
5525233	ID:2	58
5525593	ID:2	60
5525947	ID:2	61
5526307	ID:2	62
5526669	ID:2	59
5527034	ID:2	58
5527395	ID:2	60
5527749	ID:2	61
5528108	ID:2	62
5528471	ID:2	59
5528836	ID:2	58
5529196	ID:2	60
5529551	ID:2	61
5529910	ID:2	62
5530273	ID:2	59
5530638	ID:2	58
5530998	ID:2	60
5531352	ID:2	61
5531712	ID:2	62
5532074	ID:2	59
5532440	ID:2	58
5532800	ID:2	60
5533154	ID:2	61
5533514	ID:2	62
5533876	ID:2	59
5534241	ID:2	58
5534602	ID:2	60
5534956	ID:2	61
5535315	ID:2	62
5535678	ID:2	59
5536043	ID:2	58
5536403	ID:2	60
5536758	ID:2	61
5537117	ID:2	62
5537480	ID:2	59
5537845	ID:2	58
5538205	ID:2	60
5538559	ID:2	61
5538919	ID:2	62
5539281	ID:2	59
5539647	ID:2	58
5540007	ID:2	60
5540361	ID:2	61
5540721	ID:2	62
5541083	ID:2	59
5541448	ID:2	58
5541809	ID:2	60
5542163	ID:2	61
5542522	ID:2	62
5542885	ID:2	59
5543250	ID:2	58
5543610	ID:2	60
5543965	ID:2	61
5544324	ID:2	62
5544687	ID:2	59
5545052	ID:2	58
5545412	ID:2	60
5545766	ID:2	61
5546126	ID:2	62
5546488	ID:2	59
5546854	ID:2	58
5547214	ID:2	60
5547568	ID:2	61
5547928	ID:2	62
5548290	ID:2	59
5548655	ID:2	58
5549016	ID:2	60
5549370	ID:2	61
5549729	ID:2	62
5550092	ID:2	59
5550457	ID:2	58
5550817	ID:2	60
5551172	ID:2	61
5551531	ID:2	62
5551894	ID:2	59
5552259	ID:2	58
5552619	ID:2	60
5552973	ID:2	61
5553333	ID:2	62
5553695	ID:2	59
5554061	ID:2	58
5554676	ID:2	23
5555032	ID:2	59
5555403	ID:2	89
5556106	ID:2	89
5556431	ID:2	38
5556798	ID:2	39
5557235	ID:2	66
5557697	ID:2	41
5558075	ID:2	38
5558442	ID:2	39
5558816	ID:2	38
5958515	ID:2	89
5958911	ID:2	88
5959689	ID:2	89
5960010	ID:2	0
5960367	ID:2	1
5960788	ID:2	60
5961140	ID:2	61
5961410	ID:2	3
5961775	ID:2	58
5962051	ID:2	4
5962439	ID:2	60
5962791	ID:2	61
5963152	ID:2	62
5963420	ID:2	5
5963677	ID:2	6
5964032	ID:2	59
5964397	ID:2	58
5964759	ID:2	60
5965112	ID:2	61
5965473	ID:2	62
5965834	ID:2	59
5966199	ID:2	58
5966561	ID:2	60
5966914	ID:2	61
5967274	ID:2	62
5967635	ID:2	59
5968001	ID:2	58
5968363	ID:2	60
5968715	ID:2	61
5969077	ID:2	59
5969442	ID:2	58
5969717	ID:2	7
5970098	ID:2	60
5970451	ID:2	61
5970812	ID:2	62
5971078	ID:2	8
5971334	ID:2	9
5971689	ID:2	59
5972054	ID:2	58
5972416	ID:2	60
5972769	ID:2	61
5973130	ID:2	62
5973491	ID:2	59
5973856	ID:2	58
5974218	ID:2	60
5974571	ID:2	61
5974931	ID:2	62
5975293	ID:2	59
5975658	ID:2	58
5976020	ID:2	60
5976372	ID:2	61
5976733	ID:2	62
5977094	ID:2	59
5977460	ID:2	58
5977822	ID:2	60
5978174	ID:2	61
5978535	ID:2	62
5978896	ID:2	59
5979261	ID:2	58
5979623	ID:2	60
5979976	ID:2	61
5980337	ID:2	62
5980698	ID:2	59
5981063	ID:2	58
5981425	ID:2	60
5981778	ID:2	61
5982138	ID:2	62
5982500	ID:2	59
5982865	ID:2	58
5983227	ID:2	60
5983579	ID:2	61
5983940	ID:2	62
5984301	ID:2	59
5984667	ID:2	58
5985029	ID:2	60
5985381	ID:2	61
5985742	ID:2	62
5986103	ID:2	59
5986468	ID:2	58
5986830	ID:2	60
5987183	ID:2	61
5987544	ID:2	62
5987905	ID:2	59
5988270	ID:2	58
5988632	ID:2	60
5988985	ID:2	61
5989345	ID:2	62
5989707	ID:2	59
5990072	ID:2	58
5990434	ID:2	60
5990786	ID:2	61
5991147	ID:2	62
5991508	ID:2	59
5991874	ID:2	58
5992236	ID:2	60
5992588	ID:2	61
5992949	ID:2	62
5993310	ID:2	59
5993675	ID:2	58
5994037	ID:2	60
5994390	ID:2	61
5994751	ID:2	62
5995112	ID:2	59
5995477	ID:2	58
5995839	ID:2	60
5996192	ID:2	61
5996553	ID:2	59
5996919	ID:2	58
5997292	ID:2	10
5997777	ID:2	11
5998131	ID:2	59
5998516	ID:2	39
5999810	ID:2	110
6000267	ID:2	111
6001183	ID:2	49
6001551	ID:2	50
6001904	ID:2	51
6002401	ID:2	52
6003291	ID:2	100
6003758	ID:2	101
6004118	ID:2	53
6004471	ID:2	54
6004820	ID:2	40
6005195	ID:2	49
6005563	ID:2	50
6005916	ID:2	51
6006413	ID:2	52
6007012	ID:2	53
6007364	ID:2	54
6007739	ID:2	41
6008164	ID:2	48
6008560	ID:2	55
6008918	ID:2	38
6009284	ID:2	39
6009653	ID:2	91
6010217	ID:2	21
6010634	ID:2	60
6010988	ID:2	61
6011347	ID:2	62
6011717	ID:2	58
6012077	ID:2	60
6012432	ID:2	61
6012791	ID:2	62
6013154	ID:2	59
6013519	ID:2	58
6013879	ID:2	60
6014233	ID:2	61
6014593	ID:2	62
6014955	ID:2	59
6015321	ID:2	58
6015681	ID:2	60
6016035	ID:2	61
6016395	ID:2	62
6016757	ID:2	59
6017122	ID:2	58
6017483	ID:2	60
6017837	ID:2	61
6018196	ID:2	62
6018559	ID:2	59
6018924	ID:2	58
6019284	ID:2	60
6019639	ID:2	61
6019998	ID:2	62
6020361	ID:2	59
6020726	ID:2	58
6021086	ID:2	60
6021440	ID:2	61
6021800	ID:2	62
6022162	ID:2	59
6022528	ID:2	58
6022888	ID:2	60
6023242	ID:2	61
6023602	ID:2	62
6023964	ID:2	59
6024329	ID:2	58
6024690	ID:2	60
6025044	ID:2	61
6025403	ID:2	62
6025766	ID:2	59
6026131	ID:2	58
6026491	ID:2	60
6026846	ID:2	61
6027205	ID:2	62
6027568	ID:2	59
6027933	ID:2	58
6028293	ID:2	60
6028647	ID:2	61
6029007	ID:2	62
6029369	ID:2	59
6029735	ID:2	58
6030095	ID:2	60
6030449	ID:2	61
6030809	ID:2	62
6031171	ID:2	59
6031536	ID:2	58
6031897	ID:2	60
6032251	ID:2	61
6032610	ID:2	62
6032973	ID:2	59
6033338	ID:2	58
6033698	ID:2	60
6034053	ID:2	61
6034412	ID:2	62
6034775	ID:2	59
6035140	ID:2	58
6035500	ID:2	60
6035854	ID:2	61
6036214	ID:2	62
6036576	ID:2	59
6036942	ID:2	58
6037302	ID:2	60
6037656	ID:2	61
6038016	ID:2	62
6038378	ID:2	59
6038743	ID:2	58
6039104	ID:2	60
6039458	ID:2	61
6039817	ID:2	62
6040180	ID:2	59
6040545	ID:2	58
6040905	ID:2	60
6041260	ID:2	61
6041619	ID:2	62
6041982	ID:2	59
6042347	ID:2	58
6042963	ID:2	23
6043318	ID:2	59
6043690	ID:2	89
6044394	ID:2	89
6044700	ID:2	38
6045067	ID:2	39
6045504	ID:2	66
6045965	ID:2	41
6046343	ID:2	38
6046710	ID:2	39
6047084	ID:2	38
6446794	ID:2	89
6447190	ID:2	88
6447969	ID:2	89
6448289	ID:2	0
6448645	ID:2	1
6449066	ID:2	60
6449419	ID:2	61
6449688	ID:2	3
6450053	ID:2	58
6450330	ID:2	4
6450717	ID:2	60
6451070	ID:2	61
6451430	ID:2	62
6451699	ID:2	5
6451956	ID:2	6
6452310	ID:2	59
6452676	ID:2	58
6453038	ID:2	60
6453390	ID:2	61
6453751	ID:2	62
6454112	ID:2	59
6454477	ID:2	58
6454839	ID:2	60
6455192	ID:2	61
6455553	ID:2	62
6455914	ID:2	59
6456279	ID:2	58
6456641	ID:2	60
6456994	ID:2	61
6457355	ID:2	59
6457721	ID:2	58
6457996	ID:2	7
6458377	ID:2	60
6458729	ID:2	61
6459090	ID:2	62
6459356	ID:2	8
6459613	ID:2	9
6459967	ID:2	59
6460333	ID:2	58
6460695	ID:2	60
6461047	ID:2	61
6461408	ID:2	62
6461769	ID:2	59
6462134	ID:2	58
6462496	ID:2	60
6462849	ID:2	61
6463210	ID:2	62
6463571	ID:2	59
6463936	ID:2	58
6464298	ID:2	60
6464651	ID:2	61
6465012	ID:2	62
6465373	ID:2	59
6465738	ID:2	58
6466100	ID:2	60
6466453	ID:2	61
6466813	ID:2	62
6467174	ID:2	59
6467540	ID:2	58
6467902	ID:2	60
6468254	ID:2	61
6468615	ID:2	62
6468976	ID:2	59
6469341	ID:2	58
6469703	ID:2	60
6470056	ID:2	61
6470417	ID:2	62
6470778	ID:2	59
6471143	ID:2	58
6471505	ID:2	60
6471858	ID:2	61
6472219	ID:2	62
6472580	ID:2	59
6472945	ID:2	58
6473307	ID:2	60
6473660	ID:2	61
6474020	ID:2	62
6474381	ID:2	59
6474747	ID:2	58
6475109	ID:2	60
6475461	ID:2	61
6475822	ID:2	62
6476183	ID:2	59
6476548	ID:2	58
6476910	ID:2	60
6477263	ID:2	61
6477624	ID:2	62
6477985	ID:2	59
6478350	ID:2	58
6478712	ID:2	60
6479065	ID:2	61
6479426	ID:2	62
6479787	ID:2	59
6480152	ID:2	58
6480514	ID:2	60
6480867	ID:2	61
6481227	ID:2	62
6481588	ID:2	59
6481954	ID:2	58
6482316	ID:2	60
6482668	ID:2	61
6483029	ID:2	62
6483390	ID:2	59
6483755	ID:2	58
6484117	ID:2	60
6484470	ID:2	61
6484832	ID:2	59
6485197	ID:2	58
6485571	ID:2	10
6486055	ID:2	11
6486409	ID:2	59
6486795	ID:2	39
6488089	ID:2	110
6488546	ID:2	111
6489459	ID:2	49
6489827	ID:2	50
6490180	ID:2	51
6490677	ID:2	52
6491567	ID:2	100
6492034	ID:2	101
6492412	ID:2	53
6492764	ID:2	54
6493114	ID:2	40
6493488	ID:2	49
6493856	ID:2	50
6494209	ID:2	51
6494706	ID:2	52
6495305	ID:2	53
6495657	ID:2	54
6496032	ID:2	41
6496457	ID:2	48
6496836	ID:2	55
6497194	ID:2	38
6497560	ID:2	39
6497929	ID:2	91
6498493	ID:2	21
6498910	ID:2	60
6499264	ID:2	61
6499623	ID:2	62
6499993	ID:2	58
6500353	ID:2	60
6500708	ID:2	61
6501067	ID:2	62
6501430	ID:2	59
6501795	ID:2	58
6502155	ID:2	60
6502509	ID:2	61
6502869	ID:2	62
6503231	ID:2	59
6503597	ID:2	58
6503957	ID:2	60
6504311	ID:2	61
6504671	ID:2	62
6505033	ID:2	59
6505398	ID:2	58
6505759	ID:2	60
6506113	ID:2	61
6506472	ID:2	62
6506835	ID:2	59
6507200	ID:2	58
6507560	ID:2	60
6507915	ID:2	61
6508274	ID:2	62
6508637	ID:2	59
6509002	ID:2	58
6509362	ID:2	60
6509716	ID:2	61
6510076	ID:2	62
6510438	ID:2	59
6510804	ID:2	58
6511164	ID:2	60
6511518	ID:2	61
6511878	ID:2	62
6512240	ID:2	59
6512605	ID:2	58
6512966	ID:2	60
6513320	ID:2	61
6513679	ID:2	62
6514042	ID:2	59
6514407	ID:2	58
6514767	ID:2	60
6515122	ID:2	61
6515481	ID:2	62
6515844	ID:2	59
6516209	ID:2	58
6516569	ID:2	60
6516923	ID:2	61
6517283	ID:2	62
6517645	ID:2	59
6518011	ID:2	58
6518371	ID:2	60
6518725	ID:2	61
6519085	ID:2	62
6519447	ID:2	59
6519812	ID:2	58
6520173	ID:2	60
6520527	ID:2	61
6520886	ID:2	62
6521249	ID:2	59
6521614	ID:2	58
6521974	ID:2	60
6522329	ID:2	61
6522688	ID:2	62
6523051	ID:2	59
6523416	ID:2	58
6523776	ID:2	60
6524130	ID:2	61
6524490	ID:2	62
6524852	ID:2	59
6525218	ID:2	58
6525578	ID:2	60
6525932	ID:2	61
6526292	ID:2	62
6526654	ID:2	59
6527019	ID:2	58
6527380	ID:2	60
6527734	ID:2	61
6528093	ID:2	62
6528456	ID:2	59
6528821	ID:2	58
6529181	ID:2	60
6529536	ID:2	61
6529895	ID:2	62
6530258	ID:2	59
6530623	ID:2	58
6531239	ID:2	23
6531594	ID:2	59
6531966	ID:2	89
6532670	ID:2	89
6532976	ID:2	38
6533343	ID:2	39
6533780	ID:2	66
6534242	ID:2	41
6534620	ID:2	38
6534987	ID:2	39
6535361	ID:2	38
6935076	ID:2	89
6935472	ID:2	88
6936250	ID:2	89
6936570	ID:2	0
6936926	ID:2	1
6937347	ID:2	60
6937700	ID:2	61
6937969	ID:2	3
6938334	ID:2	58
6938611	ID:2	4
6938998	ID:2	60
6939351	ID:2	61
6939711	ID:2	62
6939980	ID:2	5
6940237	ID:2	6
6940591	ID:2	59
6940957	ID:2	58
6941319	ID:2	60
6941671	ID:2	61
6942032	ID:2	62
6942393	ID:2	59
6942758	ID:2	58
6943120	ID:2	60
6943473	ID:2	61
6943834	ID:2	62
6944195	ID:2	59
6944560	ID:2	58
6944922	ID:2	60
6945275	ID:2	61
6945636	ID:2	59
6946002	ID:2	58
6946277	ID:2	7
6946658	ID:2	60
6947010	ID:2	61
6947371	ID:2	62
6947637	ID:2	8
6947894	ID:2	9
6948248	ID:2	59
6948614	ID:2	58
6948976	ID:2	60
6949328	ID:2	61
6949689	ID:2	62
6950050	ID:2	59
6950415	ID:2	58
6950777	ID:2	60
6951130	ID:2	61
6951491	ID:2	62
6951852	ID:2	59
6952217	ID:2	58
6952579	ID:2	60
6952932	ID:2	61
6953293	ID:2	62
6953654	ID:2	59
6954019	ID:2	58
6954381	ID:2	60
6954734	ID:2	61
6955094	ID:2	62
6955455	ID:2	59
6955821	ID:2	58
6956183	ID:2	60
6956535	ID:2	61
6956896	ID:2	62
6957257	ID:2	59
6957622	ID:2	58
6957984	ID:2	60
6958337	ID:2	61
6958698	ID:2	62
6959059	ID:2	59
6959424	ID:2	58
6959786	ID:2	60
6960139	ID:2	61
6960500	ID:2	62
6960861	ID:2	59
6961226	ID:2	58
6961588	ID:2	60
6961941	ID:2	61
6962301	ID:2	62
6962662	ID:2	59
6963028	ID:2	58
6963390	ID:2	60
6963742	ID:2	61
6964103	ID:2	62
6964464	ID:2	59
6964829	ID:2	58
6965191	ID:2	60
6965544	ID:2	61
6965905	ID:2	62
6966266	ID:2	59
6966631	ID:2	58
6966993	ID:2	60
6967346	ID:2	61
6967707	ID:2	62
6968068	ID:2	59
6968433	ID:2	58
6968795	ID:2	60
6969148	ID:2	61
6969508	ID:2	62
6969869	ID:2	59
6970235	ID:2	58
6970597	ID:2	60
6970949	ID:2	61
6971310	ID:2	62
6971671	ID:2	59
6972036	ID:2	58
6972398	ID:2	60
6972751	ID:2	61
6973113	ID:2	59
6973478	ID:2	58
6973852	ID:2	10
6974336	ID:2	11
6974690	ID:2	59
6975076	ID:2	39
6976387	ID:2	110
6976844	ID:2	111
6977757	ID:2	49
6978125	ID:2	50
6978478	ID:2	51
6978975	ID:2	52
